Time, x Vel, y Vel, Vel
7347,0.225383,-0.078268,-0.078268
7348,0.284017,-0.172906,-0.172906
7349,0.280392,-0.202317,-0.202317
7350,0.340000,-0.206000,-0.206000
7351,0.396182,-0.147475,-0.147475
7352,0.339546,-0.009513,-0.009513
7353,0.381654,-0.007164,-0.007164
7354,0.310099,-0.024020,-0.024020
7355,0.283224,0.022449,0.022449
7356,0.312337,-0.081703,-0.081703
7357,0.250011,-0.071435,-0.071435
7358,0.201901,0.026020,0.026020
7359,0.173119,0.058359,0.058359
7360,0.186673,0.154970,0.154970
7361,0.223277,0.080128,0.080128
7362,0.216000,0.110000,0.110000
7363,0.218182,0.026263,0.026263
7364,0.179572,0.058254,0.058254
7365,0.186119,0.104178,0.104178
7366,0.270000,0.002000,0.002000
7367,0.246485,0.047385,0.047385
7368,0.263755,-0.073224,-0.073224
7369,0.349136,-0.129237,-0.129237
7370,0.403188,-0.040990,-0.040990
7371,0.423439,0.012891,0.012891
7372,0.407838,0.053414,0.053414
7373,0.410220,0.066251,0.066251
7374,0.354106,0.016676,0.016676
7375,0.405551,-0.093347,-0.093347
7376,0.416162,-0.059309,-0.059309
7377,0.352525,-0.041641,-0.041641
7378,0.328706,-0.047686,-0.047686
7379,0.321505,0.005208,0.005208
7380,0.329293,-0.037661,-0.037661
7381,0.293939,0.013358,0.013358
7382,0.395184,-0.037388,-0.037388
7383,0.331745,-0.010458,-0.010458
7384,0.256846,0.054565,0.054565
7385,0.316061,0.021091,0.021091
7386,0.234756,0.116863,0.116863
7387,0.286750,0.079250,0.079250
7388,0.338614,0.021782,0.021782
7389,0.356667,-0.025131,-0.025131
7390,0.310227,-0.051641,-0.051641
7391,0.280000,-0.102000,-0.102000
7392,0.266826,-0.076582,-0.076582
7393,0.234323,-0.027463,-0.027463
7394,0.279833,-0.021833,-0.021833
7395,0.443753,-0.050124,-0.050124
7396,0.501625,-0.038385,-0.038385
7397,0.457010,-0.007406,-0.007406
7398,0.421941,0.009168,0.009168
7399,0.398146,0.014225,0.014225
7400,0.359321,0.012357,0.012357
7401,0.404887,-0.035505,-0.035505
7402,0.431314,-0.091011,-0.091011
7403,0.264646,0.034343,0.034343
7404,0.365122,-0.055437,-0.055437
7405,0.414433,-0.146392,-0.146392
7406,0.404329,-0.114929,-0.114929
7407,0.495455,-0.160444,-0.160444
7408,0.392353,-0.084745,-0.084745
7409,0.261064,0.057170,0.057170
7410,0.202860,0.151055,0.151055
7411,0.211224,0.095592,0.095592
7412,0.225294,0.118078,0.118078
7413,0.403616,-0.087273,-0.087273
7414,0.448759,-0.166147,-0.166147
7415,0.499382,-0.145248,-0.145248
7416,0.542706,-0.154078,-0.154078
7417,0.438851,-0.008085,-0.008085
7418,0.427204,0.007252,0.007252
7419,0.457761,-0.062915,-0.062915
7420,0.451703,-0.038040,-0.038040
7421,0.457610,-0.087684,-0.087684
7422,0.485474,-0.124290,-0.124290
7423,0.338198,-0.050216,-0.050216
7424,0.283168,-0.039604,-0.039604
7425,0.267308,-0.021154,-0.021154
7426,0.343613,-0.082472,-0.082472
7427,0.325613,-0.081608,-0.081608
7428,0.346312,-0.158234,-0.158234
7429,0.356976,-0.123077,-0.123077
7430,0.303030,-0.111111,-0.111111
7431,0.288529,0.035144,0.035144
7432,0.344816,0.043878,0.043878
7433,0.308542,0.059406,0.059406
7434,0.277475,0.148485,0.148485
7435,0.359293,0.031253,0.031253
7436,0.370257,-0.002475,-0.002475
7437,0.362713,-0.071406,-0.071406
7438,0.399293,-0.053535,-0.053535
7439,0.336337,-0.032733,-0.032733
7440,0.237743,0.110475,0.110475
7441,0.245592,0.195673,0.195673
7442,0.217242,0.135714,0.135714
7443,0.249197,0.060713,0.060713
7444,0.287010,-0.086713,-0.086713
7445,0.298408,-0.159673,-0.159673
7446,0.293069,-0.134653,-0.134653
7447,0.301992,-0.119548,-0.119548
7448,0.304990,-0.055287,-0.055287
7449,0.292000,-0.000000,-0.000000
7450,0.272396,-0.027525,-0.027525
7451,0.274141,0.008484,0.008484
7452,0.238424,0.018343,0.018343
7453,0.224949,-0.036121,-0.036121
7454,0.288000,-0.021980,-0.021980
7455,0.226701,0.005655,0.005655
7456,0.266487,0.072587,0.072587
7457,0.267051,0.228121,0.228121
7458,0.218182,0.187839,0.187839
7459,0.286787,0.134315,0.134315
7460,0.247089,0.017069,0.017069
7461,0.278816,-0.077224,-0.077224
7462,0.267532,-0.132797,-0.132797
7463,0.319088,-0.096220,-0.096220
7464,0.316549,-0.043608,-0.043608
7465,0.292517,-0.140796,-0.140796
7466,0.326407,-0.061142,-0.061142
7467,0.251268,-0.054422,-0.054422
7468,0.267451,-0.046392,-0.046392
7469,0.280808,0.024242,0.024242
7470,0.333333,0.092929,0.092929
7471,0.310764,0.081873,0.081873
7472,0.390612,0.133347,0.133347
7473,0.348359,0.161111,0.161111
7474,0.268687,0.082828,0.082828
7475,0.317807,0.105882,0.105882
7476,0.283971,-0.025680,-0.025680
7477,0.445747,0.031100,0.031100
7478,0.494596,0.067275,0.067275
7479,0.415110,0.139394,0.139394
7480,0.397662,0.184864,0.184864
7481,0.284682,0.086577,0.086577
7482,0.300786,0.085049,0.085049
7483,0.391012,-0.057761,-0.057761
7484,0.397755,0.023469,0.023469
7485,0.403071,0.006990,0.006990
7486,0.440981,0.035556,0.035556
7487,0.408988,0.096145,0.096145
7488,0.385960,0.017677,0.017677
7489,0.373388,0.083837,0.083837
7490,0.351515,0.028283,0.028283
7491,0.442510,-0.001182,-0.001182
7492,0.395877,0.015997,0.015997
7493,0.384220,-0.041321,-0.041321
7494,0.363980,0.056162,0.056162
7495,0.285721,0.066703,0.066703
7496,0.344246,0.152409,0.152409
7497,0.360533,0.172717,0.172717
7498,0.339051,0.000404,0.000404
7499,0.350577,-0.055299,-0.055299
7500,0.328564,-0.138103,-0.138103
7501,0.306651,-0.208381,-0.208381
7502,0.313131,-0.088889,-0.088889
7503,0.289755,-0.079837,-0.079837
7504,0.246465,-0.052525,-0.052525
7505,0.327208,0.073149,0.073149
7506,0.243818,0.054485,0.054485
7507,0.199624,0.103487,0.103487
7508,0.213379,0.058627,0.058627
7509,0.080713,0.069426,0.069426
7510,0.133960,0.006121,0.006121
7511,0.143098,0.003588,0.003588
7512,0.169628,0.007683,0.007683
7513,0.251085,-0.051365,-0.051365
7514,0.288040,-0.004121,-0.004121
7515,0.379048,-0.024762,-0.024762
7516,0.434595,0.008037,0.008037
7517,0.380986,-0.017825,-0.017825
7518,0.366505,-0.026182,-0.026182
7519,0.306476,0.013524,0.013524
7520,0.309671,-0.068287,-0.068287
7521,0.356047,-0.075364,-0.075364
7522,0.345413,-0.108349,-0.108349
7523,0.346000,-0.156000,-0.156000
7524,0.306171,-0.070327,-0.070327
7525,0.271168,-0.000871,-0.000871
7526,0.289519,0.025560,0.025560
7527,0.265835,0.135505,0.135505
7528,0.219082,0.201640,0.201640
7529,0.302323,0.242839,0.242839
7530,0.253957,0.238345,0.238345
7531,0.213832,0.131078,0.131078
7532,0.260364,0.061172,0.061172
7533,0.215800,-0.030349,-0.030349
7534,0.242784,-0.028463,-0.028463
7535,0.325000,0.026831,0.026831
7536,0.277010,0.013576,0.013576
7537,0.215878,0.031510,0.031510
7538,0.205822,0.061089,0.061089
7539,0.165333,-0.011414,-0.011414
7540,0.236990,0.004424,0.004424
7541,0.272059,0.018257,0.018257
7542,0.319071,-0.002323,-0.002323
7543,0.330000,-0.016000,-0.016000
7544,0.352000,-0.082000,-0.082000
7545,0.415842,-0.100990,-0.100990
7546,0.367439,-0.063755,-0.063755
7547,0.314471,0.025216,0.025216
7548,0.197129,0.046733,0.046733
7549,0.172277,0.089109,0.089109
7550,0.188857,0.115880,0.115880
7551,0.212189,0.143259,0.143259
7552,0.292038,0.123267,0.123267
7553,0.325985,0.072318,0.072318
7554,0.385119,-0.058186,-0.058186
7555,0.500814,-0.196158,-0.196158
7556,0.471338,-0.157071,-0.157071
7557,0.363124,-0.155486,-0.155486
7558,0.276005,-0.106514,-0.106514
7559,0.171311,-0.019649,-0.019649
7560,0.219495,-0.050929,-0.050929
7561,0.260752,-0.086975,-0.086975
7562,0.321975,-0.045001,-0.045001
7563,0.339216,-0.082353,-0.082353
7564,0.342000,-0.100000,-0.100000
7565,0.354236,-0.013802,-0.013802
7566,0.314320,-0.033630,-0.033630
7567,0.350526,-0.032735,-0.032735
7568,0.328594,0.067901,0.067901
7569,0.377643,0.027754,0.027754
7570,0.423529,-0.000000,-0.000000
7571,0.433787,0.079794,0.079794
7572,0.427723,0.037624,0.037624
7573,0.371726,0.047280,0.047280
7574,0.292454,0.061913,0.061913
7575,0.283686,0.026627,0.026627
7576,0.247845,-0.059646,-0.059646
7577,0.240827,-0.104446,-0.104446
7578,0.295573,-0.087320,-0.087320
7579,0.300000,-0.130000,-0.130000
7580,0.313838,-0.065879,-0.065879
7581,0.336737,0.009471,0.009471
7582,0.340531,0.001411,0.001411
7583,0.280000,0.040000,0.040000
7584,0.221515,0.001232,0.001232
7585,0.238792,0.023509,0.023509
7586,0.276819,0.022782,0.022782
7587,0.327248,0.008238,0.008238
7588,0.354607,0.056360,0.056360
7589,0.341617,-0.020298,-0.020298
7590,0.226804,-0.039175,-0.039175
7591,0.308591,-0.032803,-0.032803
7592,0.366605,-0.118986,-0.118986
7593,0.273050,-0.161702,-0.161702
7594,0.400328,-0.139821,-0.139821
7595,0.366657,-0.101850,-0.101850
7596,0.397376,0.003311,0.003311
7597,0.498639,0.087755,0.087755
7598,0.438623,0.104728,0.104728
7599,0.366677,0.012961,0.012961
7600,0.273897,0.000082,0.000082
7601,0.244595,0.023136,0.023136
7602,0.295050,-0.011881,-0.011881
7603,0.272828,-0.002545,-0.002545
7604,0.395394,-0.019556,-0.019556
7605,0.412099,-0.010891,-0.010891
7606,0.342434,0.046245,0.046245
7607,0.399474,0.095368,0.095368
7608,0.248606,0.119556,0.119556
7609,0.300449,0.061224,0.061224
7610,0.309071,0.036646,0.036646
7611,0.296801,0.015377,0.015377
7612,0.394000,-0.024000,-0.024000
7613,0.351551,0.000776,0.000776
7614,0.340574,-0.037347,-0.037347
7615,0.349916,-0.008459,-0.008459
7616,0.360574,0.012475,0.012475
7617,0.380000,-0.008000,-0.008000
7618,0.392120,-0.026490,-0.026490
7619,0.349948,-0.073098,-0.073098
7620,0.339426,-0.086475,-0.086475
7621,0.323551,-0.102980,-0.102980
7622,0.336593,-0.026975,-0.026975
7623,0.398020,-0.001980,-0.001980
7624,0.364465,-0.013475,-0.013475
7625,0.368449,-0.029020,-0.029020
7626,0.447525,-0.067327,-0.067327
7627,0.411881,-0.053465,-0.053465
7628,0.351473,-0.058711,-0.058711
7629,0.361843,-0.023961,-0.023961
7630,0.259406,-0.009901,-0.009901
7631,0.300990,-0.069307,-0.069307
7632,0.369739,-0.014016,-0.014016
7633,0.307998,0.033644,0.033644
7634,0.233782,0.002040,0.002040
7635,0.136970,0.095564,0.095564
7636,0.072727,0.078788,0.078788
7637,0.080077,-0.013316,-0.013316
7638,0.178099,-0.002040,-0.002040
7639,0.255109,-0.044079,-0.044079
7640,0.343434,-0.082828,-0.082828
7641,0.344082,-0.074367,-0.074367
7642,0.277228,-0.043564,-0.043564
7643,0.278199,-0.002152,-0.002152
7644,0.298162,-0.023758,-0.023758
7645,0.331134,0.012701,0.012701
7646,0.385734,-0.015498,-0.015498
7647,0.384207,-0.025971,-0.025971
7648,0.382000,0.024000,0.024000
7649,0.409635,0.012530,0.012530
7650,0.411016,0.051219,0.051219
7651,0.438384,0.016162,0.016162
7652,0.411248,-0.033426,-0.033426
7653,0.254874,-0.010815,-0.010815
7654,0.250208,-0.083872,-0.083872
7655,0.161557,-0.100814,-0.100814
7656,0.173296,-0.037720,-0.037720
7657,0.283168,-0.049505,-0.049505
7658,0.334694,0.030612,0.030612
7659,0.375627,0.048604,0.048604
7660,0.390632,0.051847,0.051847
7661,0.340372,-0.043605,-0.043605
7662,0.261224,-0.057143,-0.057143
7663,0.257532,-0.057212,-0.057212
7664,0.173325,-0.108784,-0.108784
7665,0.202041,-0.020408,-0.020408
7666,0.219796,0.048286,0.048286
7667,0.194332,0.029251,0.029251
7668,0.227083,0.050000,0.050000
7669,0.289271,0.067973,0.067973
7670,0.348000,-0.034000,-0.034000
7671,0.347785,-0.113809,-0.113809
7672,0.396417,0.026083,0.026083
7673,0.378798,0.085109,0.085109
7674,0.313919,0.108081,0.108081
7675,0.275329,0.206267,0.206267
7676,0.194612,0.065796,0.065796
7677,0.212455,0.007845,0.007845
7678,0.233823,0.067167,0.067167
7679,0.309703,0.105478,0.105478
7680,0.415102,0.042585,0.042585
7681,0.393547,-0.039159,-0.039159
7682,0.403669,-0.122306,-0.122306
7683,0.364235,-0.137725,-0.137725
7684,0.313109,-0.036303,-0.036303
7685,0.262764,0.081877,0.081877
7686,0.277659,0.093523,0.093523
7687,0.375485,0.093307,0.093307
7688,0.369176,0.155922,0.155922
7689,0.449942,0.205456,0.205456
7690,0.453754,0.236010,0.236010
7691,0.360053,0.232616,0.232616
7692,0.338667,0.075451,0.075451
7693,0.308000,-0.012000,-0.012000
7694,0.210604,-0.078665,-0.078665
7695,0.212462,-0.051923,-0.051923
7696,0.165333,0.010549,0.010549
7697,0.192515,-0.024178,-0.024178
7698,0.315440,0.060837,0.060837
7699,0.372040,0.025248,0.025248
7700,0.440549,0.048275,0.048275
7701,0.395815,0.056405,0.056405
7702,0.241703,-0.034034,-0.034034
7703,0.251383,-0.005144,-0.005144
7704,0.199451,0.019725,0.019725
7705,0.215670,0.043773,0.043773
7706,0.302497,0.078126,0.078126
7707,0.273789,0.016766,0.016766
7708,0.263354,0.001071,0.001071
7709,0.266000,-0.010000,-0.010000
7710,0.280272,0.039716,0.039716
7711,0.313482,0.055988,0.055988
7712,0.339394,0.024242,0.024242
7713,0.330863,0.011608,0.011608
7714,0.278456,-0.028045,-0.028045
7715,0.215306,0.011143,0.011143
7716,0.223212,0.062564,0.062564
7717,0.250904,0.031848,0.031848
7718,0.291392,0.045928,0.045928
7719,0.286735,0.011306,0.011306
7720,0.345340,-0.000063,-0.000063
7721,0.324233,-0.003456,-0.003456
7722,0.369792,0.035624,0.035624
7723,0.361182,0.097194,0.097194
7724,0.350701,0.080186,0.080186
7725,0.357362,0.154128,0.154128
7726,0.272731,0.022781,0.022781
7727,0.283902,-0.117045,-0.117045
7728,0.252000,-0.160000,-0.160000
7729,0.255921,-0.149297,-0.149297
7730,0.344289,-0.060742,-0.060742
7731,0.292182,-0.017455,-0.017455
7732,0.296000,-0.014000,-0.014000
7733,0.221707,-0.082927,-0.082927
7734,0.205077,-0.037077,-0.037077
7735,0.252000,-0.020000,-0.020000
7736,0.304000,-0.048000,-0.048000
7737,0.360282,-0.082024,-0.082024
7738,0.375467,-0.086146,-0.086146
7739,0.307333,-0.164863,-0.164863
7740,0.158082,-0.111184,-0.111184
7741,0.103030,-0.157576,-0.157576
7742,0.037456,-0.248777,-0.248777
7743,0.076471,-0.158824,-0.158824
7744,0.275510,-0.040816,-0.040816
7745,0.395697,0.145697,0.145697
7746,0.499859,0.300929,0.300929
7747,0.575345,0.427567,0.427567
7748,0.431299,0.256436,0.256436
7749,0.353592,0.081143,0.081143
7750,0.237904,-0.059266,-0.059266
7751,0.171417,-0.246225,-0.246225
7752,0.205941,-0.174257,-0.174257
7753,0.175047,-0.077761,-0.077761
7754,0.188119,-0.003960,-0.003960
7755,0.214721,0.107611,0.107611
7756,0.289229,0.171357,0.171357
7757,0.368593,0.214558,0.214558
7758,0.453425,0.178460,0.178460
7759,0.521021,0.155579,0.155579
7760,0.485939,0.022465,0.022465
7761,0.501010,-0.026263,-0.026263
7762,0.435747,-0.048163,-0.048163
7763,0.471059,-0.078351,-0.078351
7764,0.426367,-0.069878,-0.069878
7765,0.385859,-0.028283,-0.028283
7766,0.323190,-0.147879,-0.147879
7767,0.198634,-0.156495,-0.156495
7768,0.285714,-0.030612,-0.030612
7769,0.268687,-0.050505,-0.050505
7770,0.332459,0.144580,0.144580
7771,0.381564,0.168376,0.168376
7772,0.364991,0.095624,0.095624
7773,0.327212,0.027111,0.027111
7774,0.360131,0.047259,0.047259
7775,0.358456,0.100250,0.100250
7776,0.310136,0.112034,0.112034
7777,0.392000,0.150000,0.150000
7778,0.343774,-0.022142,-0.022142
7779,0.289980,-0.084626,-0.084626
7780,0.292509,-0.093269,-0.093269
7781,0.289500,-0.113917,-0.113917
7782,0.309691,0.079568,0.079568
7783,0.364000,0.036000,0.036000
7784,0.304283,-0.093899,-0.093899
7785,0.246500,-0.128083,-0.128083
7786,0.269307,-0.241584,-0.241584
7787,0.259152,-0.064505,-0.064505
7788,0.308158,0.040634,0.040634
7789,0.338000,0.032000,0.032000
7790,0.285649,0.065047,0.065047
7791,0.260359,-0.125005,-0.125005
7792,0.280547,-0.111143,-0.111143
7793,0.334061,0.121778,0.121778
7794,0.403319,0.141682,0.141682
7795,0.442672,0.290662,0.290662
7796,0.427294,0.348510,0.348510
7797,0.257857,0.143872,0.143872
7798,0.253247,0.078520,0.078520
7799,0.279777,0.009338,0.009338
7800,0.391673,-0.074000,-0.074000
7801,0.468736,0.008963,0.008963
7802,0.473501,0.060907,0.060907
7803,0.438997,-0.094055,-0.094055
7804,0.355102,-0.126531,-0.126531
7805,0.313812,-0.280107,-0.280107
7806,0.289235,-0.235264,-0.235264
7807,0.347892,-0.082960,-0.082960
7808,0.295245,0.018283,0.018283
7809,0.301452,0.184912,0.184912
7810,0.206902,0.079016,0.079016
7811,0.145152,0.066525,0.066525
7812,0.120525,-0.080641,-0.080641
7813,0.239452,-0.048048,-0.048048
7814,0.377257,0.006133,0.006133
7815,0.447228,0.023624,0.023624
7816,0.387879,0.042424,0.042424
7817,0.332632,-0.011368,-0.011368
7818,0.196777,-0.176626,-0.176626
7819,0.157824,-0.295356,-0.295356
7820,0.227576,-0.209535,-0.209535
7821,0.274000,-0.130000,-0.130000
7822,0.426593,0.071201,0.071201
7823,0.359008,0.206247,0.206247
7824,0.260612,0.098857,0.098857
7825,0.208020,0.008545,0.008545
7826,0.146907,0.097664,0.097664
7827,0.153941,0.011485,0.011485
7828,0.190600,0.076335,0.076335
7829,0.223980,0.115455,0.115455
7830,0.274747,-0.036364,-0.036364
7831,0.280283,-0.048889,-0.048889
7832,0.406788,-0.013192,-0.013192
7833,0.429102,-0.149592,-0.149592
7834,0.309091,-0.109091,-0.109091
7835,0.274747,-0.092929,-0.092929
7836,0.204653,-0.152939,-0.152939
7837,0.133133,-0.018447,-0.018447
7838,0.366228,0.078883,0.078883
7839,0.423500,0.143043,0.143043
7840,0.475268,0.169711,0.169711
7841,0.648499,0.173549,0.173549
7842,0.515892,0.107975,0.107975
7843,0.473469,0.050657,0.050657
7844,0.512871,0.142574,0.142574
7845,0.294515,0.105740,0.105740
7846,0.184566,0.008768,0.008768
7847,0.254545,0.050745,0.050745
7848,0.173208,-0.125347,-0.125347
7849,0.192279,-0.200858,-0.200858
7850,0.260485,-0.174252,-0.174252
7851,0.315152,-0.066667,-0.066667
7852,0.428917,0.257917,0.257917
7853,0.527451,0.431373,0.431373
7854,0.478000,0.380000,0.380000
7855,0.406061,0.256566,0.256566
7856,0.349083,0.096083,0.096083
7857,0.272731,0.007823,0.007823
7858,0.255137,-0.013020,-0.013020
7859,0.289627,0.005167,0.005167
7860,0.187794,-0.040392,-0.040392
7861,0.119588,-0.014433,-0.014433
7862,0.099287,0.084373,0.084373
7863,0.019151,0.239215,0.239215
7864,0.150410,0.217820,0.217820
7865,0.254618,0.196929,0.196929
7866,0.249576,0.232646,0.232646
7867,0.188731,-0.051363,-0.051363
7868,0.083673,-0.018367,-0.018367
7869,0.069760,-0.045518,-0.045518
7870,0.157485,-0.174186,-0.174186
7871,0.404284,-0.023096,-0.023096
7872,0.491981,0.106535,0.106535
7873,0.549495,0.121212,0.121212
7874,0.522515,0.234186,0.234186
7875,0.485336,0.132190,0.132190
7876,0.379798,-0.032323,-0.032323
7877,0.330828,-0.025778,-0.025778
7878,0.322000,-0.128000,-0.128000
7879,0.195113,-0.020639,-0.020639
7880,0.204040,-0.123232,-0.123232
7881,0.210000,-0.208000,-0.208000
7882,0.285798,-0.245455,-0.245455
7883,0.200763,-0.307196,-0.307196
7884,0.252525,-0.220202,-0.220202
7885,0.293515,-0.208646,-0.208646
7886,0.300614,-0.095783,-0.095783
7887,0.295783,-0.143976,-0.143976
7888,0.427262,-0.053941,-0.053941
7889,0.309269,-0.000059,-0.000059
7890,0.327835,-0.002062,-0.002062
7891,0.380148,0.041662,0.041662
7892,0.291930,-0.006665,-0.006665
7893,0.392681,-0.107571,-0.107571
7894,0.268520,-0.090034,-0.090034
7895,0.305306,-0.088490,-0.088490
7896,0.246215,-0.147975,-0.147975
7897,0.224429,-0.105618,-0.105618
7898,0.353845,-0.060544,-0.060544
7899,0.282222,-0.145091,-0.145091
7900,0.316371,0.010742,0.010742
7901,0.296105,0.049895,0.049895
7902,0.205031,-0.085330,-0.085330
7903,0.440404,0.177778,0.177778
7904,0.567429,0.185429,0.185429
7905,0.636101,0.221939,0.221939
7906,0.691629,0.325673,0.325673
7907,0.614141,0.274747,0.274747
7908,0.467185,0.210750,0.210750
7909,0.399800,0.120912,0.120912
7910,0.327273,0.044444,0.044444
7911,0.262448,-0.014023,-0.014023
7912,0.287917,0.005577,0.005577
7913,0.232099,-0.030851,-0.030851
7914,0.355455,-0.034909,-0.034909
7915,0.241176,-0.166667,-0.166667
7916,0.209113,-0.304587,-0.304587
7917,0.266163,-0.126857,-0.126857
7918,0.052000,-0.136000,-0.136000
7919,0.134759,-0.120321,-0.120321
7920,0.148356,-0.071168,-0.071168
7921,0.273655,-0.114719,-0.114719
7922,0.330157,-0.159216,-0.159216
7923,0.371717,-0.050505,-0.050505
7924,0.452364,0.062747,0.062747
7925,0.379798,0.137374,0.137374
7926,0.401783,0.221034,0.221034
7927,0.331131,0.168081,0.168081
7928,0.201636,-0.046747,-0.046747
7929,0.212641,-0.068907,-0.068907
7930,0.267916,-0.150890,-0.150890
7931,0.224857,-0.249796,-0.249796
7932,0.313515,-0.102747,-0.102747
7933,0.241904,-0.145235,-0.145235
7934,0.274144,0.055072,0.055072
7935,0.416937,0.176394,0.176394
7936,0.343330,0.165469,0.165469
7937,0.394148,0.061148,0.061148
7938,0.357069,-0.044416,-0.044416
7939,0.190206,-0.176598,-0.176598
7940,0.228866,-0.125773,-0.125773
7941,0.118112,-0.201541,-0.201541
7942,0.047525,-0.237624,-0.237624
7943,0.063402,-0.235773,-0.235773
7944,0.063657,-0.310212,-0.310212
7945,0.055579,-0.229263,-0.229263
7946,0.118812,-0.221782,-0.221782
7947,0.170271,-0.153819,-0.153819
7948,0.112632,-0.123364,-0.123364
7949,0.299333,-0.014750,-0.014750
7950,0.283752,-0.030599,-0.030599
7951,0.083673,-0.104082,-0.104082
7952,0.150505,-0.139453,-0.139453
7953,-0.021333,-0.215250,-0.215250
7954,0.018458,-0.183902,-0.183902
7955,0.310653,0.005673,0.005673
7956,0.351495,0.066081,0.066081
7957,0.422314,0.157529,0.157529
7958,0.316815,0.071539,0.071539
7959,0.131709,-0.060835,-0.060835
7960,0.016367,-0.133510,-0.133510
7961,-0.060314,-0.205529,-0.205529
7962,0.026619,-0.118004,-0.118004
7963,0.096291,-0.099165,-0.099165
7964,0.151020,-0.057143,-0.057143
7965,0.232863,-0.059176,-0.059176
7966,0.252949,-0.049212,-0.049212
7967,0.341423,-0.006330,-0.006330
7968,0.267867,-0.035974,-0.035974
7969,0.171983,-0.039593,-0.039593
7970,0.327417,-0.019917,-0.019917
7971,0.261488,-0.061611,-0.061611
7972,0.236745,-0.175373,-0.175373
7973,0.320649,-0.146503,-0.146503
7974,0.201181,-0.146929,-0.146929
7975,0.344150,-0.104263,-0.104263
7976,0.391306,-0.098857,-0.098857
7977,0.321934,-0.109462,-0.109462
7978,0.299541,-0.170501,-0.170501
7979,0.340878,-0.105958,-0.105958
7980,0.392120,0.017115,0.017115
7981,0.388571,0.008735,0.008735
7982,0.317708,0.013423,0.013423
7983,0.146655,-0.033343,-0.033343
7984,0.258901,-0.029359,-0.029359
7985,0.315510,-0.016898,-0.016898
7986,0.459040,0.051923,0.051923
7987,0.416687,0.020379,0.020379
7988,0.315357,-0.026086,-0.026086
7989,0.377888,-0.059956,-0.059956
7990,0.165113,-0.236000,-0.236000
7991,0.212718,-0.294874,-0.294874
7992,0.199086,-0.224581,-0.224581
7993,-0.004883,-0.297126,-0.297126
7994,0.123020,-0.190531,-0.190531
7995,0.066000,-0.148000,-0.148000
7996,0.086757,-0.205571,-0.205571
7997,0.387485,0.005980,0.005980
7998,0.454749,0.084223,0.084223
7999,0.510939,0.104653,0.104653
8000,0.622058,0.169674,0.169674
8001,0.550598,0.121773,0.121773
8002,0.296251,-0.090016,-0.090016
8003,0.402081,-0.020888,-0.020888
8004,0.338767,-0.027405,-0.027405
8005,0.225402,-0.187773,-0.187773
8006,0.489817,0.093548,0.093548
8007,0.466034,0.089311,0.089311
8008,0.342268,0.113402,0.113402
8009,0.394931,0.224376,0.224376
8010,0.383411,0.136795,0.136795
8011,0.334946,0.082925,0.082925
8012,0.433750,0.034311,0.034311
8013,0.395110,-0.019519,-0.019519
8014,0.308752,-0.070020,-0.070020
8015,0.364851,-0.025584,-0.025584
8016,0.329789,-0.059829,-0.059829
8017,0.345382,-0.081001,-0.081001
8018,0.097633,-0.221878,-0.221878
8019,-0.027983,-0.320032,-0.320032
8020,-0.156707,-0.405086,-0.405086
8021,-0.157423,-0.363856,-0.363856
8022,0.120367,-0.182122,-0.182122
8023,0.191919,-0.107071,-0.107071
8024,0.261658,-0.020656,-0.020656
8025,0.120101,-0.116182,-0.116182
8026,0.024531,-0.187265,-0.187265
8027,0.013049,-0.214987,-0.214987
8028,0.158416,-0.158416,-0.158416
8029,0.162531,-0.169187,-0.169187
8030,0.094682,-0.183199,-0.183199
8031,0.104163,-0.110327,-0.110327
8032,0.095910,-0.156876,-0.156876
8033,0.342832,-0.047683,-0.047683
8034,0.517963,0.003166,0.003166
8035,0.476727,-0.046404,-0.046404
8036,0.429899,0.043175,0.043175
8037,0.434051,0.128255,0.128255
8038,0.338825,0.073299,0.073299
8039,0.345273,0.054404,0.054404
8040,0.374141,-0.012872,-0.012872
8041,0.246404,-0.166673,-0.166673
8042,0.431804,-0.039804,-0.039804
8043,0.523414,0.018323,0.018323
8044,0.536525,0.029919,0.029919
8045,0.589940,0.097712,0.097712
8046,0.543731,0.100713,0.100713
8047,0.452336,-0.001073,-0.001073
8048,0.307837,-0.031878,-0.031878
8049,0.154735,-0.107411,-0.107411
8050,0.044484,-0.191899,-0.191899
8051,-0.086534,-0.212693,-0.212693
8052,0.037575,-0.184554,-0.184554
8053,0.128637,-0.189909,-0.189909
8054,0.118307,-0.231663,-0.231663
8055,0.304548,-0.175419,-0.175419
8056,0.254902,-0.160784,-0.160784
8057,0.351603,-0.047756,-0.047756
8058,0.263265,-0.063265,-0.063265
8059,0.208643,-0.059464,-0.059464
8060,0.302094,0.003293,0.003293
8061,0.268487,-0.030623,-0.030623
8062,0.321398,0.029582,0.029582
8063,0.343592,-0.011673,-0.011673
8064,0.323396,-0.044470,-0.044470
8065,0.407587,-0.019678,-0.019678
8066,0.413861,0.001980,0.001980
8067,0.380898,0.017796,0.017796
8068,0.271829,-0.050220,-0.050220
8069,0.103093,-0.097493,-0.097493
8070,0.162376,-0.065347,-0.065347
8071,0.308435,0.019728,0.019728
8072,0.332367,0.018612,0.018612
8073,0.380000,0.018627,0.018627
8074,0.348772,-0.036297,-0.036297
8075,0.168667,-0.105524,-0.105524
8076,0.155388,-0.073714,-0.073714
